seller_id,seller_city,seller_state,supplier_rating,lead_time_days,supplier_status
1d953075c2f0dd990bacf27b83b330f1,belo horizonte,MG,5.0,11,Standard
20611af7866c6068fd5ae1f9dbe15c92,porto ferreira,SP,4.5,7,Preferred
eb1bf309f4f6af9a97e9ddac3fdbeabe,diadema,SP,5.0,9,Standard
80ceebb4ee9b31afb6c6a916a574a1e2,londrina,PR,4.2,14,Standard
e3e290b38963293022cdcd6db8328103,sao paulo,SP,3.3,14,Standard
23ca5f678e0b3ea6c630b30fa8bf51ea,sao paulo,SP,5.0,13,Standard
f09b760d23495ac9a7e00d29b769007c,catanduva,SP,4.0,7,Preferred
21d59342ba150175ca2aa4f8faddeca6,itaquaquecetuba,SP,4.5,3,Preferred
acf974e4d5950ad143a247471b831eb9,caxias do sul,RS,4.8,5,Preferred
f543ba3c973276f519d89d59bd46cead,sao jose do rio preto,SP,2.3,2,Preferred
bc8c8d665ec4664d286be0d521722b19,sao paulo,SP,2.0,8,Standard
ffad1e7127fb622cb64a900751590acd,americana,SP,4.9,9,Standard
079d295dcbf06ee8bb1b65ba964eb2b6,sao paulo,SP,4.8,11,Standard
f524ad65d7e0f1daab730ef2d2e86196,soledade,RS,1.0,3,Preferred
28872dc528e978a639754bc8c2ce5a4c,caxias do sul,RS,5.0,11,Standard
48bad451945f5227341793478d6353ea,sao paulo,SP,4.0,6,Preferred
16bdc8cefd0e32a6f0824d296c5ad14a,sp,SP,5.0,12,Standard
dd9661d3cda1e6feb237f0c4d8b26f2e,campos novos,SC,5.0,9,Standard
42d4b7e70819438f5ada61c965e92d7e,goiania,GO,1.0,12,Standard
eaaa46e98c9e61f6764dd1d7a2ab8b3e,messias targino,RN,5.0,9,Standard
e1bed63d68ac36fe1f3061befe196af5,mogi guacu,SP,5.0,6,Preferred
2a50b7ee5aebecc6fd0ff9784a4747d6,brasilia,DF,1.0,9,Standard
c35affa65afd250151285c5917fc1c8a,sao paluo,SP,4.0,7,Preferred
a89e143d5211473ae18db9577ee34b64,limeira,SP,3.7,6,Preferred
82921991ff5b557b045605b8bbf08d49,sao paulo,SP,5.0,14,Standard
e82de6494d91d3c4c54450f59b227a94,ibitinga,SP,5.0,12,Standard
da4d149c0ddbac90557103ac0a0ec356,sbc,SP,3.0,5,Preferred
34675b28b826facfde119785bf287dc1,cascavael,PR,4.0,6,Preferred
9c3c24eca51c52b91c1de727d2a2ae06,caxias do sul,RS,4.4,13,Standard
478bfe564db21eeb44386606aa30b650,pedro leopoldo,MG,4.7,5,Preferred
1b4b28463457a256e9a784ebe2a8f630,piracicaba,SP,1.0,2,Preferred
d7ab82074b5f1dfba46db123df101bff,atibaia,SP,4.3,4,Preferred
9dc79dd988ac42f4d56c340d7048420a,sao paulo,SP,4.8,9,Standard
e83c76265fc54bf41eac728805e4da77,aracatuba,SP,3.6,8,Standard
3be5841cdcc46de4ed3f9116f104b2c5,barueri,SP,4.8,13,Standard
cb32766839f443db85c82a43c4a6c19e,rio claro,SP,3.0,8,Standard
3606774ec64634822d78dc2db6d37045,sao caetano do sul,SP,3.0,12,Standard
98f52e1020fe788c10c0418de4393fec,macae,RJ,4.0,4,Preferred
392f7f2c797e4dc077e4311bde2ab8ce,rio de janeiro,RN,5.0,10,Standard
5733d806668f8712c24b9abaefbfa642,chapeco,SP,5.0,7,Preferred
43753b27d77860f1654aa72e251a7878,barro alto,BA,5.0,9,Standard
05aebce0b5c8f0d41b29b686f2d05fd3,sao paulo,SP,5.0,9,Standard
1967a9e2ad6f51802b093147d861df58,sao paulo,SP,1.0,4,Preferred
70f84699be677ec988d1fa824aef7d90,sete lagoas,MG,4.6,5,Preferred
56f413900b5166ab4d730e9ac0b12cb0,sorocaba,SP,4.7,7,Preferred
33d677f27a69b84051204ee4ae76eaca,joinville,SC,4.6,3,Preferred
71593c7413973a1e160057b80d4958f6,sao paulo / sao paulo,SP,4.5,13,Standard
bfd938b22bc99bce1ae60dc602889f52,rio de janeiro,RJ,3.1,13,Standard
630008e0f062605a415d694489f6f82e,sao paulo,SP,3.0,12,Standard
c4fabeea6e569d42d02993bb1f4f1cbc,fortaleza,CE,4.0,13,Standard
d1aa1ec0839dcab73a6161130eb1f94a,curitiba,PR,4.0,8,Standard
f5fea3ffed6c2e889bab72705557c63a,rio de janeiro,RJ,3.7,3,Preferred
085f6f7e049c996695fb2074fe38d45e,taubate,SP,3.8,12,Standard
265fdc289dffa9f1ad801c74f7d0de47,jaci,SP,5.0,6,Preferred
762fafdaa57a532ee0119731697579dd,itu,SP,5.0,13,Standard
53b0300ca793f9834cd69c0678d35ee8,indaiatuba,SP,5.0,5,Preferred
a247197e2e9c19a6a53a6888cb8b660f,sao jose do rio preto,SP,1.0,10,Standard
4eeb99008a0f59d2c7759c59f9a346eb,embu das artes,SP,4.5,14,Standard
3d01d1c414c44b5943a09619ff3853cb,campinas,SP,3.8,14,Standard
9e7c5f4d7770eab65738cca38f9efccf,sao paulo,SP,3.5,3,Preferred
87f3e35268860433e13d577825aada95,bom jesus dos perdoes,SP,1.0,8,Standard
a90a5da8b09e44264a177c0374a5ac87,ponta grossa,PR,4.3,14,Standard
cd233f8bfa30ebfd651f47ee7d054951,birigui,SP,5.0,8,Standard
9140ef75cc8211c4035935e80e567204,maringa,PR,5.0,8,Standard
3fefda3299e6dfaea3466ef346a3571a,curitiba,PR,4.0,2,Preferred
ac1ed5fc15901fbc92920361eb4ab350,sao paulo,SP,1.0,9,Standard
3da38366e7bd9baf6369071f782ecdf0,fortaleza,CE,1.0,3,Preferred
61f159ef6da2d441951d2c0efa719362,serra,ES,1.0,6,Preferred
b12cfd255810394b60caef18ae163547,cascavel,PR,4.5,3,Preferred
165b1235e9e9942cb5fae67103576fb0,ribeirao preto,SP,4.3,14,Standard
bdb3edbaee43a761e2d4f258dc08f348,lencois paulista,SP,3.8,6,Preferred
33fd411ed63a7c2f9005e3f065d9f85d,condor,RS,4.0,8,Standard
1b7e5006cb25dd23ce8686691013b121,sao paulo,SP,4.4,7,Preferred
2059c39f76271d4ca3f15b5ffaccc8b8,curitiba,PR,4.5,14,Standard
e00d85ce20ea50c1224c66ca5050527d,osasco,SP,4.0,13,Standard
0f7eea709efdf942b5f95c7516dbacd7,pedrinhas paulista,SP,4.0,6,Preferred
17998cf586426bf0f2c3726cb0a4b211,belo horizonte,MG,4.0,5,Preferred
fe4cd9461203cee790d36792420b310f,caratinga,MG,4.0,9,Standard
c7dcd301ecfe5ab7f778ac172cf74be7,belo horizonte,MG,2.5,12,Standard
c13ef0cfbe42f190780f621ce81f2234,sao paulo sp,SP,3.0,9,Standard
a5ff20ff766e7f50bd5066f33da14413,sao paulo,SP,3.0,2,Preferred
d3891911c2feae53c52fea2bd14054e5,sao paulo,SP,5.0,11,Standard
da20530872245d6cd9d2f5725613c430,igrejinha,RS,4.3,3,Preferred
4e6015589b781adaa5ce7f1892d06bb1,guaruja,SP,3.7,4,Preferred
5aaa890629f83706d8d9bfecd8377c1c,petropolis,RJ,1.0,14,Standard
7bb8fac2913a6064ec412e583c6d8b4d,bauru,SP,5.0,2,Preferred
038b75b729c8a9a04b0d07cba7eabe86,sao jose dos campos,SP,3.5,12,Standard
a70e9066dbfd10b6b97a3f54a1356762,mandaguari,PR,5.0,4,Preferred
1cd9e0cc1839d55516843def5600816d,sao paulo,SP,5.0,11,Standard
96f7c797de9ca20efbe14545bed63eec,cravinhos,SP,1.0,13,Standard
6bb66d9870c2e01c05655c7ed0e7ee13,sao paulo,SP,3.7,9,Standard
b8114f2f589a6804810f04f99b36b498,sao bernardo do campo,SP,4.7,5,Preferred
89757206b887aed36f3e18d858460fea,sao paulo,SP,5.0,14,Standard
432c67955c0acd1fd6b0b5d678766a71,sao paulo,SP,2.3,14,Standard
519a7aa428f18d125a283cf8c014fdd6,rio do oeste,SC,4.0,8,Standard
c240c4061717ac1806ae6ee72be3533b,rio de janeiro,RJ,4.0,8,Standard
4e326052e5dbba8adcd512f3450a307e,sao paulo,SP,1.7,12,Standard
e4fc40017a6d22c46a14ac2e17f87c3e,arapongas,PR,2.3,6,Preferred
bee36b4f9a2b9fdcaff6ec05df202ed0,sao paulo,SP,3.0,13,Standard
077c5fae4bea9500e3737b16f71b9d3a,sorocaba,SP,4.7,2,Preferred
269cff2d3c8d205c11f37a52402ea93b,catanduva,SP,4.4,11,Standard
f0563bacf40c311f1c4d3d6b67b8a7a7,tubarao,SC,1.0,5,Preferred
53088c75f948b48a7ece173ac17f0c12,triunfo,RS,5.0,8,Standard
ca77545ca4d2dfd1431bf61334e2fa3c,maringa,PR,4.8,6,Preferred
52092ddbd3a58c450a4459bf051b2287,dois corregos,SP,4.3,3,Preferred
04ee0ec01589969663ba5967c0e0bdc0,lajeado,RS,5.0,9,Standard
59bbc819b99a733f02f0d6b49d1c253d,campinas,SP,5.0,3,Preferred
eec3469d83e142f9a104886655338c37,bauru,SP,4.5,12,Standard
782f78b632a43875dd5b53e3e49c9564,campinas,SP,3.7,9,Standard
a478c7961d6a992065b24e63b366f90b,blumenau,SC,4.9,14,Standard
3a52d63a8f9daf5a28f3626d7eb9bd28,aguas claras df,SP,1.0,12,Standard
9f56a7a649097b166d8ed286ad86a15c,rio de janeiro,RJ,1.0,3,Preferred
a21c11ec5c3f03e7cc9f9203bff9e1c6,santana de parnaiba,SP,3.0,12,Standard
df47da4ae86fa4db890d05aaf24e21d8,sao paulo,SP,4.2,6,Preferred
5d9f3746e112e696f98ea22c56b3e912,sao paulo,SP,5.0,5,Preferred
4391ea5c5990502176a1dcda44a2373d,porto alegre,RS,4.8,2,Preferred
497709c2976a8fa308730a2dec5b0726,diadema,SP,5.0,13,Standard
8e4f041ff58e7845456d3482524014b3,porto alegre,RS,3.0,9,Standard
73da1880b39c71de2b262bc7720c1494,sao carlos,SP,5.0,11,Standard
3d62f86afa7c73be2628a3be1423f5a0,jacarei,SP,4.0,13,Standard
b0398568231ba5e6734af1881671a317,colatina,ES,4.0,4,Preferred
88af55b4a7ca402b27df16f7c7c9b5d2,taboao da serra,SP,1.0,14,Standard
7f02656561b680def9986c0795a8a080,sao paulo,SP,3.0,5,Preferred
94165aea8a35c3c21499cbcae239b16c,uberlandia,MG,2.0,5,Preferred
6a3139c7bf09ece22a4713d956acbe5e,sao sebastiao da grama/sp,SP,5.0,6,Preferred
297d5eccd19fa9a83b2630071ff105e4,curitiba,PR,5.0,4,Preferred
eb4a59a06b3948e851a7d7a830bcbc42,salvador,BA,3.0,10,Standard
b86a47b3366e3b5424a7b225781f4908,passos,MG,3.0,5,Preferred
31eec405c9bb71dec8e2629a92e764fa,cachoeiro de itapemirim,ES,4.6,11,Standard
33ab10be054370c254ddfcf0a6253422,rio de janeiro,RJ,5.0,12,Standard
4a82c4af97ffc0fb2dc26bfdc03b1842,lagoa da prata,MG,5.0,12,Standard
57fe6232e67823593374a2281d7a8af8,capivari,SP,4.8,5,Preferred
427165bf50f8ca07efc7bdc2bfcf1688,americana,SP,3.2,7,Preferred
3289d8c3eef4873f91ce0b1343c0dd58,praia grande,SP,5.0,9,Standard
f9a02f1922d1de564392e656d82b3fda,ferraz de vasconcelos,SP,4.0,14,Standard
83c8aafbefb034674a70de0eac5b8954,francisco beltrao,PR,5.0,8,Standard
f00f5b35d0abcacbdd863672f4bb2c1a,sao paulo,SP,4.0,5,Preferred
c990d6cf976a5718aaedc539f383ab88,paulinia,SP,3.4,5,Preferred
7c51de0ab286204ce75ff42bf7c10d92,picarras,SC,4.5,6,Preferred
dedcab67899479e4ea5dcc4eba47f587,jaragua do sul,SC,4.5,11,Standard
ac137bac82ffa8548e62bd9d01d2a14f,sao paulo,SP,1.0,6,Preferred
fd312b6bf05efac6c3772d5b52205d8a,votorantim,SP,5.0,13,Standard
901b460cdce0c64e471230d7f2f9f3a3,porto alegre,RS,4.4,2,Preferred
8a1ff5c35f6595a73fef4c7b96e4908a,sao  jose dos pinhais,PR,5.0,14,Standard
2c538755f1ca9540af144f266e70df6c,castro pires,MG,5.0,9,Standard
1d1bbb8ac1581824986f582583fff01d,indaial,SC,3.8,11,Standard
86ff3eaef0267069cc891a2ed9d10a17,palhoca,SC,4.7,14,Standard
6bd69102ab48df500790a8cecfc285c2,sao paulo,SP,3.0,6,Preferred
c85d7b477a709c85a1e8b8f25aa1b270,sao bernardo do campo,SP,1.0,4,Preferred
134285d1f41da5c13a756ee8142c8a4e,sao paulo,SP,2.2,4,Preferred
6f835fd4be26989b1b064399da346143,curitiba,PR,5.0,5,Preferred
0f0c984a4a955310903b6b6008660bad,franca,SP,3.8,13,Standard
ad75519a07f039025e83795a4418470f,santa terezinha de goias,GO,3.2,8,Standard
e83e93b71371817b11d78a63ff156aee,barueri,SP,4.8,6,Preferred
a61cc04793308395a840807104365121,jarinu,SP,5.0,2,Preferred
3986c0b54f6b748b75e7bd4e092aa3e5,curitiba,PR,5.0,13,Standard
c611f4ce9ce875bcc063fa97fd4d7d12,atibaia,SP,4.0,14,Standard
49f8d2ea7b718d0ce587d34207caf2b4,sao bernardo do campo,SP,5.0,6,Preferred
533d46c1b06970e99f09523a61df4972,itapetininga,SP,4.5,6,Preferred
47f55702f598c7c6cc8458b0fbc1c49a,dores de campos,MG,5.0,7,Preferred
184725737946a1a938bbbd1a9e978103,maua,SP,4.7,8,Standard
03bd479e1d9484cdb14104d3023f7321,uberlandia,MG,4.3,6,Preferred
9261d76c62caaf0b24677c2ceb7f8f20,palhoca,SC,3.7,14,Standard
13511db12ac61e2f89c53b72a944a60b,caxias do sul,RS,3.5,12,Standard
7c9130f5f3729edd32aa059141d92484,garca,SP,3.8,3,Preferred
e5f9e61ceb5f523cc966e0f34095032f,brusque,SC,4.2,3,Preferred
c3f5668699a1b04c0fa61ecea1e2bff6,apucarana,PR,5.0,14,Standard
d8d9567d0bfb0bc7eb845a205ba42657,sao paulo,SP,3.5,5,Preferred
11eac105f3f90a9b87b19c89d91e24f3,sao paulo,SP,3.6,2,Preferred
6824a69c9ea0313eba299dd4a2dba09a,formiga,MG,4.7,8,Standard
a1040efe9ff4a6f93c28b0499eada8f5,jundiai,SP,5.0,14,Standard
d1a1b40ec554c593a1a99366746289dd,pato branco,PR,2.0,2,Preferred
bf0045791395e66460eb04749c68672a,sao paulo,SP,3.7,4,Preferred
5d378b73ab7dd6f0418d743e5dcb0bd1,sao paulo,SP,3.9,11,Standard
2aafae69bf4c41fbd94053d9413e87ee,porto alegre,RS,4.5,8,Standard
cd843d4cf8ef32827de0396605163ba3,juiz de fora,MG,3.8,12,Standard
8eb88b0acb3f90a717ad659221471fa7,cacador,SC,4.5,13,Standard
d65f31d2413268e671989503f6cf9993,artur nogueira,SP,1.0,13,Standard
15b3b1b81484422eb41df68ac87f1f50,bauru,SP,1.0,7,Preferred
7957cac1a02f45d0a4a7e45626382ec2,curitiba,PR,4.0,8,Standard
044668ccd5316b12a7cf0d54a156e3e9,osasco,SP,5.0,6,Preferred
b5dd7151a92ccaaa282cbe9681a05f44,ribeirao preto,SP,5.0,9,Standard
6e13dd869aa7185f601c941423abcc8f,sao paulo,SP,4.8,7,Preferred
b3e2faf2c1004d674f16a3aa3197f0e1,ribeirao preto,SP,5.0,13,Standard
13f57c12a00ed4610db646b913a7f5c6,santos,SP,4.8,5,Preferred
1588ac4010787100dddef64568f0ae35,maringa,PR,3.0,12,Standard
6c17baf138731a4aaacc3210adf2037b,franca,SP,5.0,2,Preferred
2d2322d842118867781fc737e96d59a1,sao paulo,SP,4.9,3,Preferred
918f6fbcf3ab724d805867303e593a1b,valinhos,SP,4.3,13,Standard
7caa63f175b1cecbfaadd8b5ab9998c7,sao paulo,SP,2.0,7,Preferred
0aa2205ca24f113f4658a5c536667426,sao paulo,SP,2.8,5,Preferred
74636e24f01da9268b0ed88dacd8513e,sao paulo,SP,4.0,4,Preferred
d73cbd89533ce8b041a9190241453ac8,guiricema,MG,3.5,8,Standard
cf1313c6e2c01c2f4b014f97db4bcd2b,rio de janeiro \rio de janeiro,RJ,5.0,8,Standard
d52cbce9845184537284a23c3bc3da0e,garopaba,SC,5.0,3,Preferred
929f342384a6607afe143d789ade1316,londrina,PR,5.0,9,Standard
217f005bb37ff3aeef5b2ae1788e75ba,osasco,SP,3.8,12,Standard
7f40d06aa0b5f1aa4f41af8c0480e2ef,rio claro,SP,4.8,2,Preferred
24a6daf925d9d591870a66660416de31,robeirao preto,SP,4.5,12,Standard
bd65d163ded559eb90a10cd09fec178f,sao paulo,SP,4.0,11,Standard
9523fb39dd240aa958e040f8183d64f3,sao paulo,SP,1.0,8,Standard
c6381b1321d7d97717a5bb4ed5b77882,sao paulo,SP,3.7,11,Standard
bec568278124768c474ee90971ca94d1,sao paulo,SP,4.5,13,Standard
c0f783394e37cd9c9d7f5f81141450fa,piracicaba,SP,3.6,2,Preferred
e5c84227854980f1db19a58958c551d9,fazenda rio grande,PR,4.8,14,Standard
d2df77822373f19934e87694d8640767,arapongas,PR,3.0,13,Standard
f2336e113377dd21c744d9c4fc8293a9,sao paulo,SP,4.2,4,Preferred
f8d5c7085db9a4ad2b8c1ffbeb2798c8,sao paulo,SP,5.0,4,Preferred
e9c2dc0dd4ac38448289be644ac94f42,joinville,SC,5.0,11,Standard
ff82e8873fba613f2261a9acc896fd84,itabira,MG,3.5,3,Preferred
f7c31656c19db6275a8acadca289f426,ibitinga,SP,3.0,11,Standard
52b53f7061969fe471d119b6195da864,itajai,SP,5.0,14,Standard
87d73636a3acf123e842bb890a4db036,nhandeara,SP,5.0,6,Preferred
e4f121bf6ef8b9a1d4d3e65dd0473fab,sao jose do rio preto,SP,3.0,5,Preferred
7238f877570096ae403c51898fa64566,santana de parnaiba,SP,5.0,14,Standard
1dd33b8119b3cb1056ed5dc88cd0aaf4,sao paulo,SP,3.8,7,Preferred
b8d890108a7a80e4f5d59eea9f362438,curitiba,PR,3.3,3,Preferred
69b5eaa096c3f9d1e5c398c597f567d6,birigui,SP,5.0,5,Preferred
ba6b68b55fe8704377a7d43c8e5c0185,belo horizonte,MG,4.2,13,Standard
fc0b214b59a83615fea981c6424a02ae,maua,SP,5.0,8,Standard
3903c788ded8dc03b5ebab37a2f3e9a1,carapicuiba,SP,4.0,2,Preferred
747c1cdcd1737dcfbd1547f6eb6f2cf3,ibitinga,SP,1.8,14,Standard
8629a7efec1aab257e58cda559f03ba7,goiania,GO,1.0,12,Standard
91543f9849d68d023e17194926598543,blumenau,SC,4.3,4,Preferred
4f1f1c8666cdb6442f775c4e8caed465,belo horizonte,MG,5.0,2,Preferred
4cc43a222a0f94910728b62b97a8c5f8,ribeirao preto,SP,3.0,3,Preferred
a7c88262832dfc683781d6a421edefae,mogi das cruzes,SP,4.2,10,Standard
4ef4c39cf3c24f326434cf0b2e48046a,sao paulo,SP,3.6,11,Standard
6d04126aba80df143fd038e711b8fd96,rio de janeiro,RJ,1.0,6,Preferred
6c6e3d67f969468f3bfd33f827a31222,maringa,PR,4.8,14,Standard
3442f8959a84dea7ee197c632cb2df15,campinas,SP,3.0,5,Preferred
94d76e96eedd976258cd3278ce56d5f2,sao roque,SP,5.0,13,Standard
623ad9d0c1e14bb5464a8c72bff7b4af,claudio,MG,4.0,5,Preferred
734def04b237117a09321dd6d8f3f2a2,araras,SP,5.0,9,Standard
553a440137d6e0cf776aee0bb83ac9f5,limeira,SP,1.0,13,Standard
b5f49fe968dff6b112861e6cd8e192ef,curitiba,PR,5.0,4,Preferred
3f2af2670e104d1bcb54022274daeac5,terra boa,PR,3.6,13,Standard
1f7dfad2cb384ea4d2d7e1ffbd78c407,sao paulo,SP,1.0,13,Standard
7b3447b497e55af8c15fc7bd89d7b81a,sao paulo,SP,5.0,5,Preferred
80cfd480be3eb6d6267139f5cb793555,sao paulo,SP,4.0,3,Preferred
392353362d22cc2c236e1ee81ff19890,blumenau,SC,4.6,7,Preferred
333c4210e76a1aa2ab817b99437e3ff1,vargem grande do sul,SP,5.0,13,Standard
674207551483fec113276b67b0d871ff,sorocaba,SP,5.0,10,Standard
0ec28cec4046a4a199b6de9b4c891d97,goiania,GO,5.0,13,Standard
4867209cb29b56b92893d7bde3ce8012,jau,SP,4.0,5,Preferred
f0ec78809fe0bc3edb11c9fe5b97b059,sao paulo,SP,3.7,12,Standard
4003520d80d0bad1d5623f7aa3c63cda,rio de janeiro,RJ,1.0,7,Preferred
0b64bcdb0784abc139af04077d49a20e,canoas,RS,4.8,5,Preferred
2235cf78d3e2073a88146a9cb60f0dd0,sao paulo,SP,5.0,3,Preferred
52831e5990d0771cb4951d6f12928167,tupa,SP,3.0,14,Standard
52f6f9f13ba19504c02781132a049e75,curitiba,PR,2.0,7,Preferred
788f22bafdd7ab0e1e79f19db72f16a4,sao paulo,SP,4.5,13,Standard
52a50b42accf164f9f019941e5759d9b,monte alegre do sul,SP,4.8,8,Standard
5bc237df65098fe211bb4818f4d26d78,uberlandia,MG,4.5,5,Preferred
0b09101900100c0e9d312861fad5a1b9,sao paulo,SP,4.0,13,Standard
ea4e9ce63a2134743b4a92777437fcdd,palhoca,SC,4.8,12,Standard
e1643dff33666ca629e3644c02738179,sao paulo,SP,4.3,8,Standard
64c9a1db4e73e19aaafd3286dc448c96,curitiba,PR,5.0,14,Standard
0daf5180aa44356f60f8effa533b55a2,goiania,GO,5.0,12,Standard
41c9d3997dd3c072c31139dc5bb5761f,araxa,MG,4.3,9,Standard
f3511c85f59f8dec53d140501ee8e7a8,curitiba,PR,5.0,12,Standard
1fe61aa5494bd3ae92a2c13e067c810f,santa cecilia,SC,4.0,4,Preferred
1710c3aaa9c6b44ec3883ee0fe300e21,sao caetano do sul,SP,5.0,3,Preferred
270572bb714b00531be85e16e1550f26,maua,SP,5.0,6,Preferred
7315baebc0572ff220d226283dc66728,sao carlos,SP,4.0,3,Preferred
052577151711aec5c744fe12e66db3e1,rodeio,SC,2.2,11,Standard
559d56f3b8f0bc2e5a9a62fe2ce2a39f,joinville,SC,2.5,6,Preferred
6524b847b982cd56bb5d4b02b776ee42,campinas,SP,4.0,11,Standard
866558b3bccef2dbc6d29a2b5995016f,arapongas,PR,4.7,14,Standard
ef728fa1f17436c91ed1ccd03dcf9631,jau,SP,4.0,7,Preferred
042573af89b6d931f672efaf789d8358,sorocaba,SP,4.0,9,Standard
70126eecc6aa1274392a1743866e9678,barueri,SP,5.0,7,Preferred
f1ce5fdecd64935c28b9ff932751d0dc,santana de parnaiba,SP,4.5,5,Preferred
bb3dca718920a4d7ec3cc9ffb025108b,sao paulo,SP,2.3,4,Preferred
abc015ebac1d283a323ca9db35ede4b9,ribeirao preto,SP,4.4,3,Preferred
edb65fe661681b1c0de8bd47c8655855,sao paulo,SP,3.0,14,Standard
05ca864204d09595ae591b93ea9cf93d,barueri,SP,5.0,2,Preferred
13c2ed7698b3ca92dad49e849219da59,ponta grossa,PR,4.4,3,Preferred
173d56ffbd4c56cb80fc3615487d712b,sao vicente,SP,5.0,3,Preferred
92992bec39dde5766f590d3b1f46d465,sao paulo,SP,1.0,6,Preferred
c7c7b2682c648339a0e9846bb1023a39,braganca paulista,SP,4.7,10,Standard
aa2640d851ec322526f1295bbeb20092,sao paulo,SP,3.0,2,Preferred
fe9d9cf8631285d5982c6e2cf27fb114,barbacena/ minas gerais,MG,4.0,5,Preferred
5f5a58930c3c35f3b5af264f34fb8c85,ribeirao preto,SP,5.0,11,Standard
d58d521f3789def2e7a22715e0badd93,sao paulo,SP,3.5,8,Standard
7e959205cebc10adefcb331f934238a4,sao paulo,SP,1.0,12,Standard
38af8acfd46ac4a7bf754e8ca6736664,sao paulo,SP,4.8,11,Standard
11fb6f6d341adbe19e81733701704635,sao paulo,SP,5.0,4,Preferred
43b2c864251aa0ce4030c746984e088a,brasilia,DF,3.0,9,Standard
7d484ca289afaac6bf5fc6a1e96d2226,campo grande,MS,4.0,4,Preferred
f650a9708fa1bab22bdd8d3a818cc415,ararangua,SC,3.0,9,Standard
6bcb2352a2a0c38b845f598298ab9d26,maringa,PR,3.0,14,Standard
41e0fa5761c886a630994a55c12087e7,guaruja,SP,5.0,3,Preferred
3a79f35a2344ede41af21267f61d5ec6,campinas,SP,1.0,6,Preferred
57d2ba47f7a3209aa347532ae75c1165,sao bento do sul,SC,4.0,5,Preferred
9a03a4e9eb0b947652fae4f6121a3f5e,catanduva,SP,3.9,12,Standard
7cf4ea70955b00d6b3c22542598e2715,sao paulo,SP,5.0,10,Standard
94c49f20a123aeb9360dbf80ff912bf6,sorocaba,SP,3.7,4,Preferred
9315e491484b1b0081ca166fc164108d,londrina,PR,3.0,13,Standard
5415337f1863452476d42d9f14a16a61,belo horizonte,MG,3.0,12,Standard
d7b2377bae6ace1b11fc69a11900ac36,sao paulo,SP,3.2,6,Preferred
98115075dd26cb8835946fc6086f5d30,ao bernardo do campo,SP,4.8,11,Standard
1f2eebc0e970fd3c463e4f5d9652687a,sao paulo,SP,5.0,10,Standard
2f73e04d12cdf0c945ded66bb3fcf6c7,cachoeiro de itapemirim,ES,3.3,14,Standard
6614814a00d344b846ae209f95ee7e3f,macatuba,SP,1.0,7,Preferred
d3e7d37c0df9aef383f3f2a15b0dddfb,sao jose dos pinhais,PR,5.0,3,Preferred
57a834594e1e9e9219603bfec184eadc,santa rosa,RS,5.0,2,Preferred
b9c0ffa92f3ff9a5a3d45ef7213c0842,sao paulo,SP,5.0,13,Standard
19e0f40a907ec568c34bfac15de4f4a1,americana,SP,5.0,12,Standard
f9eedec3129e8cc6b6429c42d0808c5b,"rio de janeiro, rio de janeiro, brasil",RJ,4.5,2,Preferred
8f0fbe2cd4d472157dc1cdef6edecaa9,sao paulo,SP,3.0,8,Standard
5a32c398a06c345440bf2a683b017ad3,rio de janeiro,RJ,3.0,13,Standard
4e480be820e37de1444325ff358c9296,tres coracoes,MG,5.0,3,Preferred
aae5e7b457a3c72ee230a47d98fceda5,sao jose dos pinhas,PR,4.1,8,Standard
f682e0f848abafc6f41e0d4e868c66ef,mairipora,SP,3.5,2,Preferred
abe021b01ba992245271b9aa422032df,curitiba,PR,3.5,5,Preferred
447d377bdb757058acb569025ee18a93,carazinho,RS,5.0,11,Standard
ccbd753e6863fe7314dc6c0ca5a074e7,blumenau,SC,4.0,14,Standard
89d9a386b0b6e5fc8403071b03f7206a,sao paulo,SP,3.4,12,Standard
513a54369b6a8a6602fcb0e129c6d78d,sao bernardo do campo,SP,4.5,5,Preferred
a7a9b880c49781da66651ccf4ba9ac38,itirapina,SP,3.6,6,Preferred
c12d7463a579237ffb9248bd7cff378b,sao paulo,SP,4.0,11,Standard
9200e6ce317b67196b6b0bad4d4bd567,rio de janeiro,RJ,3.0,2,Preferred
a81466620e46a6970b22ef40379fdfc9,sao ludgero,SC,5.0,8,Standard
389e45560e33d2d0747f949dcddbc08e,sao jose dos campos,SP,5.0,12,Standard
13dd308f81fea30cc670c656b2b46cc3,santa barbara d'oeste,SP,5.0,3,Preferred
baeda7047354773262ba2405f97038ba,americana,SP,5.0,13,Standard
5e063e85d44b0f5c3e6ec3131103a57e,sao paulo,SP,5.0,12,Standard
6c77cd583b36a13aacccf2b3ee23e233,marilia,SP,5.0,14,Standard
ce4755084bc097113867e6454f8f5e52,ribeirao preto,SP,5.0,12,Standard
702835e4b785b67a084280efca355756,juiz de fora,MG,5.0,14,Standard
461ff5303b6c9c1a4a07f40c5aece516,pinhais,PR,3.7,3,Preferred
d7f1cfc638473be93baedbfd02208016,belford roxo,RJ,5.0,9,Standard
5996cddab893a4652a15592fb58ab8db,presidente prudente,SP,5.0,10,Standard
9996ae921c50e8dff411ac69c0b4bb8b,tupa,SP,2.3,7,Preferred
58b98ccb79873e04eac4357cacc590d9,campinas,SP,1.0,12,Standard
9e25199f6ef7e7c347120ff175652c3b,taubate,SP,4.0,2,Preferred
